"","Ctrl2","Ctrl8","P18","P19","P20","P21","P22","P23"
"PEG3",11.8573165970474,8.87724519678364,7.80750581284566,0,1.97998552471189,0,0,0.938573071433172
"SDAD1",74.237112607601,54.9543750277082,28.3022085715655,32.3039695374665,77.7144318449415,71.8950480648802,45.7498939426489,48.3365131788084
"ZKSCAN8",140.74119265191,71.0179615742691,80.026934581668,209.09478464251,81.1794065131873,162.007845865658,158.109737097134,99.4887455719162
"PHETA1",4.12428403375561,18.1772163553189,1.46390733990856,9.39751841089934,21.7798407718307,0.325316959569594,0,4.69286535716586
"HYLS1",4.46797436990191,0.845451923503203,8.78344403945136,5.28610410613088,16.829876960051,10.0848257466574,0,0
"MYL4",3.78059369760931,1.69090384700641,122.968216552319,2.34937960272484,197.008559708833,0,62.3431197249568,26.2800460001288
"ZNF813",10.1388649163159,3.80453365576442,34.6458070445026,15.2709674177114,5.93995657413566,0.975950878708781,30.1048524907586,4.69286535716586
"PIM3",13.9194586139252,35.0862548253829,112.720865172959,361.804458819625,88.1093558496789,23.0975041294411,36.9791888862862,77.4322783932367
"GET3",18.7311233199734,19.4453942405737,123.944154778925,21.7317613252047,60.3895585037125,37.4114503505033,75.1436081855943,29.0957652144283
"ASPH",110.840133407182,58.336182721721,77.5870890151537,100.435978016487,62.8645404096024,97.5950878708781,6.63729031292316,115.44448778628
"SPRED2",79.908003154015,9.72269712028684,66.3637994091881,61.6712145715269,56.4295874542887,24.7240889272891,43.3794331166049,49.7443727859581
"WWP2",16.4971361350224,29.5908173226121,60.9961391628567,16.4456572190738,49.4996381177971,26.3506737251371,68.2692717900668,29.5650517501449
"GFPT1",71.1438995822843,38.8907884811474,93.6900697541479,42.8761777497282,42.5696887813055,95.3178691538909,118.523041302199,77.9015649289533
"UVRAG",75.4400287841131,58.336182721721,140.047135517919,67.544663578339,97.5142870920603,105.402694900548,151.946538949419,125.768791572045
"ZNF26",57.052595800286,73.1315913830271,40.013467290834,58.1471451674397,63.3595367907803,102.474842264422,64.7135805510008,58.6608169645733
"ITSN2",217.384137612535,180.503985667934,171.277158769302,303.069968751504,193.048588659409,329.220763084429,376.666225258389,366.512784394654
"NTRK1",6.53011638677972,1.26817788525481,0,0.587344900681209,5.93995657413566,0,0,0.469286535716586
"OGA",315.164038246158,369.885216532651,364.512927637232,498.655820678346,400.452072372979,443.732332852926,229.697654043662,579.099585074267
"MT1F",11.5136262609011,0.422725961751602,1.95187645321141,17.6203470204363,10.3949240047374,13.9886292614925,0,7.50858457146538
"TCAF1",29.0418334043624,38.4680625193958,2.43984556651427,24.0811409279296,20.2948516282968,19.193700614606,47.8833086860885,18.3021748929469
"ZNF69",18.2155878157539,28.3226394373573,9.75938226605707,24.0811409279296,6.9299493364916,10.0848257466574,29.156668160341,48.3365131788084
"TXNRD1",196.247181939538,122.590528907964,6.83156758623995,60.4965247701645,86.624366706145,178.273693844137,65.424718798814,94.3265936790338
"ZNF583",8.76410357173067,6.76361538802563,4.39172201972568,7.63548370885572,1.48498914353391,13.0126783827837,0,5.63143842859903
"ZNF568",26.6360010513383,30.8589952078669,21.4706409853256,2.34937960272484,8.90993486120348,16.5911649380493,22.9934700126267,3.75429228573269
"ZXDB",94.6866876083059,32.9726250166249,31.7179923646855,19.3823817224799,33.659753920102,45.5443743397431,1.89636866083519,6.5700115000322
"ZNF480",43.3049823544339,24.0953798198413,14.1511042857828,10.5722082122618,25.7398118212545,37.7367673100729,4.74092165208797,25.3414729286956
"ZNF587",15.981600630803,24.0953798198413,15.6150116256913,7.63548370885572,12.8699059106273,13.9886292614925,47.4092165208797,12.2014499286312
"TPM2",36.2593304634348,111.599653902423,65.3878611825824,233.763270471121,91.5743305179247,47.1709591375911,16.5932257823079,176.921023965153
"SH3BGRL2",42.4457565140682,16.4863125083125,0,3.52406940408725,13.3649022918052,0,2.13341474343959,6.5700115000322
"ZNF808",2.40583235302411,5.07271154101922,6.83156758623995,5.87344900681209,1.48498914353391,7.80760702967025,8.53365897375835,7.97787110718196
"YTHDF2",263.094952319993,182.19488951494,139.559166404616,139.788086362128,107.909211096798,247.89152319203,232.779253117519,160.965281750789
"TMA16",96.2332941209643,44.3862259839182,64.4119229559767,51.6863512599464,60.8845548848905,131.102734706546,30.341898573363,52.5600920002576
"HLA-DRB5",0.17184516807315,206.290269334782,498.216464682213,0,334.617553676309,0,216.66011950042,0
"ATL1",14.0913037819983,3.38180769401281,1.46390733990856,0,2.47498190588986,12.036727504075,0,3.75429228573269
"MAFK",0,0,7.80750581284566,1.76203470204363,2.96997828706783,0,4.97796773469237,0
"ARMH1",31.6195109254597,87.08154812083,70.7555214289138,175.028780403,88.1093558496789,30.9051111591114,54.0465068338029,117.790920464863
"ZNF43",25.4330848748263,70.1725096507659,32.2059614779883,131.565257752591,48.5096453554412,34.4835977143769,91.025695720089,38.9507824644766
"GPN1",65.129318699724,7.18634134977723,13.175166059177,8.22282860953692,91.5743305179247,54.6532492076917,13.7486727910551,46.459367035942
"ZNF28",20.9651105049244,5.91816346452242,0,0.587344900681209,17.819869722407,6.83165615096147,62.5801658075612,30.9729113572947
"ZNF511",7.56118739521862,19.0226682788221,9.27141315275422,39.352108345641,15.8398841976951,3.57848655526553,2.37046082604399,37.0736363216103
"ZNF627",29.9010592447282,13.1045048142997,7.80750581284566,0,7.42494571766957,61.1595883990836,41.2460183731653,1.40785960714976
"WDHD1",38.837007984532,44.8089519456698,0,36.4153838422349,23.2648299153647,74.1722667818674,33.4234976472202,20.6486075715298
"ZNF789",23.5427880260216,36.7771586723893,10.2473513793599,32.8913144381477,56.4295874542887,32.2063789973898,38.8755575471214,35.6657767144605
"CTNND1",211.541401898048,184.73124528545,28.3022085715655,178.552849807087,90.0893413743908,51.0747626524262,96.951847785199,81.1865706789694
"NUDT16",16.8408264711687,16.4863125083125,14.1511042857828,1.17468980136242,22.7698335341867,9.43419182751822,57.3651519902644,2.81571921429952
"TLK1",378.231214929004,154.294976039335,262.527382956935,167.980641594826,179.188689986426,1354.94513660736,235.623806108772,172.228158607987
"LRBA",238.34924811746,303.51724053765,121.016340099108,220.841682656135,177.703700842892,175.99647512715,127.530792441166,196.161771929533
"APRG1",3.95243886568246,13.1045048142997,0,0.587344900681209,4.45496743060174,6.50633919139187,0,8.44715764289855
"MMP17",0.17184516807315,0,0,0,7.91994209884754,0,21.5711935170003,13.1400230000644
"BAZ1A",223.570563663169,219.817500110833,101.009606453691,204.396025437061,167.308776838154,268.386491644915,164.509981327453,248.252577394074
"COPS8",129.227566391009,105.6814904379,122.968216552319,30.5419348354229,99.4942726167722,184.12939911639,72.2990551943415,76.9629918575201
"CCDC69",52.2409310942377,54.9543750277082,199.091398227564,382.361530343467,161.863816645197,58.5570527225269,83.2031749941439,203.201069965282
"MDM4",257.080371437433,251.521947242203,258.623630050512,536.245894321944,368.277307596411,476.589345769455,476.225579952237,523.254487323993
"RYR2",0,0.422725961751602,8.78344403945136,0,0,0,0,12.2014499286312
"KLHL9",94.1711521040865,72.2861394595239,17.5668880789027,24.0811409279296,70.2894861272719,63.1114901565012,64.4765344683964,43.1743612859259
"NCOA6",46.2263502116775,60.0270865687274,57.5803553697367,34.0660042395101,98.5042798544163,24.3987719677195,10.9041197998023,81.1865706789694
"STK39",65.6448542039435,30.4362692461153,49.2848804435882,38.7647634449598,23.7598262965426,49.4481778545782,78.2252072594515,39.4200690001932
"C6orf89",37.4622466399468,118.363269290448,58.5562935963424,59.3218349688021,80.6844101320093,18.8683836550364,138.671958323573,54.437238143124
"CALM1",423.426494132243,370.730668456155,606.057638722144,401.743912065947,397.977090467089,858.186139344588,336.605437298246,573.468146645668
"TAFA2",171.84516807315,60.8725384922306,8.29547492614851,56.385110465396,22.7698335341867,12.036727504075,6.87433639552756,46.9286535716586
"SKIC3",226.148241184266,160.635865465609,170.789189655999,145.66153536894,101.969254522662,277.495366512863,133.693990588881,177.39031050087
"TUSC1",6.53011638677972,4.22725961751602,0,3.52406940408725,2.96997828706783,0.650633919139187,0,0.938573071433172
"PAPSS2",8.93594873980383,0.422725961751602,0,4.11141430476846,0,20.820285412454,0.948184330417594,2.81571921429952
"SLC9A6",63.926402523212,25.7862836668477,64.8998920692795,59.3218349688021,12.3749095294493,60.1836375203748,14.4598110388683,53.0293785359742
"EIF1AY",199.684085301001,116.672365443442,0,94.5625290096746,1229.57101084608,555.641366944866,0,0.469286535716586
"MT-ND6",632.905754013413,470.493995429533,207.874842267016,571.486588362816,422.726909525987,1015.3142308167,370.028934945466,483.8344183238
"IPO9",100.529423322793,112.867831787678,62.9480156160681,111.59553112943,120.779117007425,79.7026550945505,128.004884606375,115.913774321997
"CEP290",70.9720544142111,110.331476017168,40.9894055174397,30.5419348354229,116.324149576823,74.1722667818674,98.8482164460342,140.316674179259
"MT-CO2",6079.71020125999,2447.16059258002,2998.57020124604,3452.41332620415,4303.0035415801,10615.4177077154,3861.48068562565,2058.76003218866
"GLMP",2.74952268917041,1.26817788525481,19.5187645321141,3.52406940408725,11.8799131482713,3.25316959569594,6.63729031292316,0.938573071433172
"TOGARAM1",61.1768798340416,37.199884634141,32.2059614779883,66.3699737769766,45.5396670683734,65.7140258330579,10.6670737171979,69.9236938217713
"ANKRD13B",3.95243886568246,16.4863125083125,0,6.4607939074933,6.43495295531363,0,5.92615206510996,3.2850057500161
"ECI2",37.63409180802,63.8316202244919,20.006733645417,40.5267981470034,44.0546779248394,35.4595485930857,15.8820875344947,19.7100345000966
"UNC13B",4.81166470604821,13.9499567378029,19.0307954188113,3.52406940408725,1.48498914353391,0,0.237046082604398,0
"MT-CYB",8062.80344082415,1628.34040466717,8635.5893981206,1795.51336138246,5414.76541370583,20568.1647687876,8644.5965404172,1158.19917014853
"LDB1",41.070995169483,119.208721213952,54.6525406899196,196.760541728205,88.6043522308569,3.25316959569594,57.3651519902644,59.5993900360064
"CTR9",142.287799164569,64.6770721479951,82.9547492614851,146.248880269621,101.474258141484,166.236966340062,83.6772671593527,68.5158342146215
"MSRB1",11.3417810928279,7.60906731152883,0.975938226605707,9.98486331158055,15.3448878165171,17.2417988571885,31.0530368211762,19.24074796438
"ZNF652",31.963201261606,71.0179615742691,11.7112587192685,87.5143902015001,57.9145765978226,34.1582807548073,13.5116267084507,38.48149592876
"SMURF1",17.184516807315,24.9408317433445,29.7661159114741,23.4937960272484,14.8498914353391,7.15697311053106,14.6968571214727,43.1743612859259
"SLC5A3",109.980907566816,63.8316202244919,38.5495599509254,38.7647634449598,116.819145958001,121.993859838598,13.2745806258463,147.825258750725
"GPATCH3",9.79517458016958,26.2090096285993,28.3022085715655,46.9875920544967,17.819869722407,12.036727504075,4.26682948687917,23.4643267858293
"RPL10A",1091.21681726451,842.070115809191,472.354101677162,620.236215119357,675.175063926753,903.079879765192,552.791464633457,598.340333038647
"MT-ND2",6977.6012044422,2979.79530438704,3873.49882139805,3253.30340487322,4592.08142818804,15860.8283638155,4061.78462542637,2489.09578544077
"RCSD1",112.214894751767,89.195177929588,117.600556305988,125.104463845097,232.648299153647,342.558758426782,364.33982896296,163.311714429372
"FAM169A",19.5903491603392,12.6817788525481,3.41578379311997,27.0178654313356,6.43495295531363,10.0848257466574,41.4830644557697,19.24074796438
"ZNF830",25.9486203790457,38.4680625193958,7.80750581284566,11.159553112943,31.1847720142122,11.3860935849358,15.4079953692859,12.2014499286312
"MT-ND5",3163.15400872248,809.942942716069,6277.23467352791,846.951346782303,3094.2223787435,9762.43663972394,6576.13242361122,718.008399646377
"CNOT7",435.971191401583,164.440399121373,203.48312024729,241.986099080658,256.903121831367,577.437603236029,266.439796847344,243.090425501192
"TMEM184B",17.8718974796077,22.4044759728349,34.1578379311997,74.5928023865135,30.6897756330342,6.50633919139187,37.2162349688906,37.5429228573269
"MTOR",36.2593304634348,59.6043606069758,57.0923862564339,31.7166246367853,45.5396670683734,50.424128733287,7.34842856073635,30.9729113572947
"SCAMP5",9.96701974824273,30.4362692461153,58.5562935963424,49.9243165579027,17.324873341229,15.6152140593405,8.05956680854955,170.820299000837
"ZNF521",111.871204415621,31.7044471313701,0,24.0811409279296,19.3048588659409,12.6873614232142,26.3121151690882,4.22357882144927
"LRIG2",33.6816529423375,65.9452500332499,9.75938226605707,67.544663578339,47.0246562119073,32.857012916529,24.8898386734618,33.3193440358776
"MT-CO1",12437.4658844623,3058.42233327284,13315.213194695,4136.67013549775,10114.7560529907,13708.5313593031,12662.7646866444,2853.26213715684
"PNP",44.8515888670923,22.8272019345865,228.369545025735,7.63548370885572,286.107908320867,35.1342316335161,27.4973455821102,42.2357882144927
"GK",34.3690336146301,34.6635288636313,37.5736217243197,6.4607939074933,19.7998552471189,86.8596282050815,25.8380230038794,27.218619071562
"FOXJ3",100.529423322793,108.640572170162,149.318548670673,77.5295268899196,75.7344463202296,146.717948765887,85.8106819027923,129.992370393494
"ZNF358",2.92136785724356,22.4044759728349,0,15.8583123183926,7.91994209884754,0.975950878708781,8.29661289115395,10.3243037857649
"SFT2D1",190.060755888904,82.0088365798107,175.668880789027,114.532255632836,108.899203859154,377.367673100729,91.2627418026934,100.896605179066
"CHAMP1",12.2010069331937,8.03179327328043,23.422517438537,15.2709674177114,6.43495295531363,26.0253567655675,1.89636866083519,18.3021748929469
"INPP5F",21.9961815133633,11.8363269290448,21.9586100986284,17.6203470204363,17.324873341229,26.6759906847067,75.8547464334075,21.1178941072464
"ARHGAP11A",1.54660651265835,0,5.85562935963424,4.69875920544967,1.97998552471189,19.193700614606,1.65932257823079,15.0171691429308
"SUCNR1",7.04565189099917,28.3226394373573,0,4.69875920544967,32.6697611577461,60.1836375203748,40.0607879601433,39.4200690001932
"HMGN2",1003.06024604298,949.442510094097,1783.52710912193,1016.10667817849,1530.03381422111,2772.67644641165,1839.47760101013,1155.38345093423
"SELENOM",15.6379102946567,4.64998557926762,102.473513793599,0,0,0,0,6.5700115000322
"UBE2J1",274.780423748968,140.345019301532,365.000896750534,350.644905706682,237.103266584248,1002.30155243392,217.371257748233,312.544832787246
"OPA1",207.245272696219,118.7859952522,457.715028278077,106.89677192398,204.433505426502,282.049803946838,141.279465232221,166.127433643671
"DENND4B",89.5313325661114,217.281144340323,73.6833361087309,95.1498739103558,84.1493848002551,49.4481778545782,138.197866158364,264.208319608438
"RYR3",76.9866352967714,112.022379864174,13.6631351724799,13.5089327156678,10.3949240047374,9.10887486794862,19.9118709387695,5.16215189288245
"ZNF277",94.5148424402328,32.9726250166249,34.1578379311997,35.2406940408725,34.15475030128,134.030587342673,15.8820875344947,61.4765361788728
"MT-ND3",553.513286363618,708.911437857436,107.353204926628,786.454822012139,197.503556090011,533.519813694134,118.760087384804,562.20526978847
"KTI12",25.4330848748263,17.7544903935673,28.3022085715655,8.81017351021813,28.2147937271444,35.7848655526553,11.1411658824067,32.850057500161
"SELENOT",178.37528445993,81.1633846563075,233.737205272067,89.2764249035437,95.0393051861705,428.442435753155,96.951847785199,84.0022898932689
"TOX",65.4730090358703,32.9726250166249,35.6217452711083,82.2282860953692,97.5142870920603,185.105349995099,25.8380230038794,51.6215189288245
"CD3E",1.3747613445852,0,9.27141315275422,49.3369716572215,39.5997104942377,5.85570527225269,15.1709492866815,27.218619071562
"RUSC2",3.26505819338986,8.03179327328043,3.41578379311997,0,0,0,47.1721704382753,0.938573071433172
"FICD",10.310710084389,13.1045048142997,54.1645715766167,26.4305205306544,14.8498914353391,3.25316959569594,11.6152580476155,19.24074796438
"OSTC",480.135399596382,164.440399121373,359.1452673909,191.474437622074,249.973172494876,878.355790837903,316.456520276872,260.454027322705
"R3HDM4",67.0196155485287,132.313226028251,229.345483252341,96.9119086123995,678.640038594999,18.5430666954668,118.997133467408,168.004579786538
"TSEN15",86.0944292046484,48.6134856014342,48.3089422169825,43.4635226504095,64.3495295531363,225.769969941298,127.056700275958,79.7787110718196
"LTN1",86.9536550450141,54.9543750277082,25.8623630050512,44.6382124517719,62.8645404096024,127.524248151281,51.4389999251545,80.7172841432528
"RUNDC1",7.73303256329177,10.1454230820384,22.9345483252341,38.1774185442786,39.1047141130597,9.75950878708781,1.18523041302199,7.97787110718196
"CCDC152",36.4311756315079,25.7862836668477,0,14.6836225170302,24.2548226777206,30.9051111591114,30.1048524907586,18.3021748929469
"TYW1",41.070995169483,32.1271730931217,38.0615908376226,49.9243165579027,49.0046417366192,29.603843320833,80.3586220028911,39.4200690001932
"DCAF12",81.2827644986002,89.6179038913396,2347.13143498673,44.6382124517719,2235.40365739972,101.173574426144,338.97589812429,164.719574036522
"SFMBT2",51.8972407580914,27.0544615521025,125.408062118833,120.405704639648,127.214069962739,197.792711418313,203.385538874574,168.004579786538
"ITPRIPL1",7.73303256329177,13.1045048142997,7.3195366995428,7.04813880817451,8.41493848002551,17.8924327763277,21.3341474343959,15.9557422143639
"MT-ND4",11553.4943398941,3522.5754392761,8052.46630772369,4385.11702848591,7566.51468268647,29972.7527529849,10313.1639158696,3147.50479505114
"SMC5",117.198404625889,112.867831787678,176.644819015633,93.9751841089934,143.548950541612,155.826823633835,188.688681753101,95.7344532861835
"MT-ND1",5849.43767604197,2371.49264542649,2645.28056321477,3320.26072355087,3830.77699393632,10109.2245186251,2946.24576069007,2426.68067619047
"PRMT6",56.7089054641397,33.3953509783765,8.29547492614851,4.11141430476846,28.2147937271444,93.0406504369038,63.7653962205832,16.8943152857971
"CIPC",17.184516807315,12.2590528907965,0,4.69875920544967,4.94996381177971,16.9164818976189,23.4675621778355,9.38573071433172
"CAPZA2",418.271139090048,103.990586590894,318.15586187346,169.742676296869,130.184048249806,828.256979064185,187.266405257475,168.943152857971
"MT-ATP6",3180.51037069787,1739.94005856959,1497.08923961315,2184.9230305341,1896.33113629281,7177.79339594351,2099.99124579237,1230.00001011317
"TOP1",204.323904838976,170.358562585895,259.599568277118,337.135972991014,353.427416161072,213.407925477653,178.021608035903,270.77833110847
"PRC1",11.3417810928279,30.0135432843637,11.7112587192685,48.1622818558591,28.7097901083223,7.15697311053106,27.4973455821102,30.5036248215781
"MAP3K3",4.98350987412136,51.5725673336954,11.2232896059656,40.5267981470034,26.7298045836104,10.7354596657966,140.0942348192,11.2628768571981
"SREBF2",70.9720544142111,98.4951490881232,103.937421133508,131.565257752591,84.1493848002551,39.6886690674904,43.3794331166049,120.137353143446
"C1orf174",59.9739636575295,23.6726538580897,42.4533128573483,34.6533491401913,24.7498190588986,33.8329637952377,61.3949353945392,12.6707364643478
"RASGEF1A",8.07672289943807,14.3726826995545,16.1029807389942,1.76203470204363,14.3548950541612,6.83165615096147,1.89636866083519,14.5478826072142
"SPOUT1",2.23398718495096,15.2181346230577,61.4841082761595,20.5570715238423,8.90993486120348,1.30126783827837,0.237046082604398,8.91644417861513
"RPL39",678.616568720871,776.124865775941,124.920093005531,589.106935383252,244.03321592074,653.561771775314,137.723773993156,574.876006252818
"DZIP3",42.9612920182876,42.2725961751602,59.0442627096453,25.255830729292,40.5897032565936,52.3760304907046,4.74092165208797,21.1178941072464
"KIAA0753",9.96701974824273,23.2499278963381,0,28.7799001333792,29.2047864895003,21.4709193315932,44.3276174470225,4.69286535716586
"DCLRE1A",10.6544004205353,6.76361538802563,2.43984556651427,0,5.44496019295768,20.1696514933148,3.31864515646158,5.16215189288245
"ATG9A",20.2777298326318,35.9317067488861,285.949900395472,61.0838696708457,238.093259346604,2.60253567655675,110.937566658859,76.0244187860869
"APRT",171.84516807315,91.308807738346,199.579367340867,54.6230757633524,212.848443906528,144.4407300489,202.200308461552,39.8893555359098
"TBKBP1",5.32720021026766,25.3635577050961,0.487969113302854,41.7014879483658,0,8.13292398923984,23.2305160952311,8.44715764289855
